"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink"
"dwward","2017-03-24 12:50","0","0","THIS! backs against the wall, they will finds votes today. https://twitter.com/jonathanweisman/status/845223104427253760 ","","","","845256381854896128","https://twitter.com/dwward/status/845256381854896128"
"Go_Dj_Lante","2017-03-24 05:21","0","0","Gang turnt with @djtab314 #GetInTune #SlipAction @MOOD Ultra Lounge https://www.instagram.com/p/BSAkoJmB4Ht/","","@djtab314 @MOOD","#GetInTune #SlipAction","845143492569444352","https://twitter.com/Go_Dj_Lante/status/845143492569444352"
"KateMcMillin27","2017-03-24 02:14","0","1","Lucy checking out all of the other ""Lucy's"" on her wall. #lucy #letsgoblues #toddler @St. Louis https://www.instagram.com/p/BSAPPK7BSKM/","","@St","#lucy #letsgoblues #toddler","845096458894266368","https://twitter.com/KateMcMillin27/status/845096458894266368"
"jsimmo21","2017-03-24 01:04","0","0","MS-13 gang member deported 4 times stabbed 2 women, abused child, cops say http://www.foxnews.com/us/2017/03/23/ms-13-gang-member-deported-4-times-stabbed-2-women-abused-child-cops-say.html  via the @FoxNews Android app","","@FoxNews","","845078925852266497","https://twitter.com/jsimmo21/status/845078925852266497"
"ahable","2017-03-23 22:27","0","0","From the land of astronauts and from our rival engineers across the border. Thanks #Purdue for a https://www.instagram.com/p/BR_1M0zFbx4/","","","#Purdue","845039208188297218","https://twitter.com/ahable/status/845039208188297218"
"LDI_Interiors","2017-03-23 15:00","0","0","When you want to be manly but you support PETA Loved the wall art at https://www.instagram.com/p/BR_CD2JBT1W/","","","","844926743584526337","https://twitter.com/LDI_Interiors/status/844926743584526337"
"COMMISSION2013","2017-03-23 01:09","0","0","In the gym with the Gang what gang. #bangbanggang bigmike615 @Gold's Gym https://www.instagram.com/p/BR9jBfRgnxK/","","@Gold","#bangbanggang","844717757476278272","https://twitter.com/COMMISSION2013/status/844717757476278272"
"BriKronenberger","2017-03-22 02:04","0","0","If #dban doesn't fix my issues I am gonna throw the damn thing against the wall. @Belleville, https://www.instagram.com/p/BR7EdDVjA4f/","","@Belleville","#dban","844369058200010753","https://twitter.com/BriKronenberger/status/844369058200010753"
"thebecker","2017-03-21 19:24","0","0","Exploring my new neighborhood today and found a hole in the wall taqueria within walking https://www.instagram.com/p/BR6WvFghu6s/","","","","844268522934943744","https://twitter.com/thebecker/status/844268522934943744"
"AmazingTRAPier","2017-03-21 15:56","0","0","Creation - _unfocused_photography_ @Graffiti Wall https://www.instagram.com/p/BR5-46oBlev/","","@Graffiti","","844216091790327808","https://twitter.com/AmazingTRAPier/status/844216091790327808"
"AyoMissDarkSkin","2017-03-21 00:15","0","0","Trey Songz really think somebody about to pay $221 to see him at The Pageant. Cocaine is one helluva drug.","","","","843979336415875073","https://twitter.com/AyoMissDarkSkin/status/843979336415875073"
"SofiedeSade","2017-03-20 14:21","0","4","Feelin' good after having some nice Jamison, and an AMAZING St. Patty's show with girl gang https://www.instagram.com/p/BR3PPG9BxFJ/","","","","843829816985960449","https://twitter.com/SofiedeSade/status/843829816985960449"
"FellerSheep","2017-03-19 22:19","0","1","Three of our four quads, Border Leicesters - Blue Faced Leicester lambs. #sheepfarm https://www.instagram.com/p/BR1hKBSADvp/","","","#sheepfarm","843587750171414529","https://twitter.com/FellerSheep/status/843587750171414529"
"Bandz_Margera","2017-03-19 22:10","0","0","@cigarsbackwoods Should Sponsor Us... : @Freak_Gang #MACLife #FrEPVol3 @St. Louis https://www.instagram.com/p/BR1gI8ogr6U/","","@cigarsbackwoods @Freak_Gang @St","#MACLife #FrEPVol3","843585515416903680","https://twitter.com/Bandz_Margera/status/843585515416903680"
"Bandz_Margera","2017-03-19 14:50","0","0","Blessed to See 22.. Got My Dawgs wit Me its Nothing I Can't Do #MACLife : @Freak_Gang @St. https://www.instagram.com/p/BR0txqWgRpg/","","@Freak_Gang @St","#MACLife","843474762668105728","https://twitter.com/Bandz_Margera/status/843474762668105728"
"srdavis96","2017-03-19 14:41","0","0","thanks for singing 90's music at hole in the wall bars with me, ily lots @Dog Prairie Tavern https://www.instagram.com/p/BR0swfXgVn5/","","@Dog","","843472524688216065","https://twitter.com/srdavis96/status/843472524688216065"
"Bandz_Margera","2017-03-18 19:54","0","0","GANG @Richmond Heights, Missouri https://www.instagram.com/p/BRyr1EuAGEw/","","@Richmond","","843189006460424193","https://twitter.com/Bandz_Margera/status/843189006460424193"
"EmmaFernDude","2017-03-18 18:53","0","0","lime gang @Monmouth College https://www.instagram.com/p/BRykxaxB0Pe/","","@Monmouth","","843173489477472256","https://twitter.com/EmmaFernDude/status/843173489477472256"
"CarusosDeli","2017-03-18 17:40","0","0","Our snack wall is fully stocked with your favorite candies and snack mixes! #snackwall https://www.instagram.com/p/BRycdF0hmzb/","","","#snackwall","843155197585047556","https://twitter.com/CarusosDeli/status/843155197585047556"
"riptalkinsports","2017-03-18 13:56","0","1","Have a super Saturday, twitter gang!","","","","843098713484615680","https://twitter.com/riptalkinsports/status/843098713484615680"
"TelSecure","2017-03-18 13:15","0","0","Need your TV wall mounted today? Call SecureTel LLC (636)327-3003 or stop by our showroom: 111 https://www.instagram.com/p/BRx-Eo1AMaX/","","","","843088386915287040","https://twitter.com/TelSecure/status/843088386915287040"
"DjAntBomb101","2017-03-18 07:32","0","0","Back Wall In The New Recording Studio Opening Soon.. @Ghood https://www.instagram.com/p/BRxW169BNvhqWy0THCdyrbA6zjh-_sZoS_uaTI0/ ","","@Ghood","","843002120726966272","https://twitter.com/DjAntBomb101/status/843002120726966272"
"stephaniebair_","2017-03-18 01:03","0","1","yes I only took this picture because the wall is purple, but Happy St. Patrick's Day @ https://www.instagram.com/p/BRwqXwMgjmE/","","@","","842904323659124737","https://twitter.com/stephaniebair_/status/842904323659124737"
"christystudios","2017-03-17 20:48","0","0","Wall of minis!! #coffee #miniart #glowindark #watercolor #birdart @Christy! Studios - artwork https://www.instagram.com/p/BRwNLE0jJ_C/","","@Christy","#coffee #miniart #glowindark #watercolor #birdart","842840132512366592","https://twitter.com/christystudios/status/842840132512366592"
"DashDeCosta","2017-03-17 14:42","0","0","Cholesterol-Slashing Drug Can Protect High-Risk Heart Patients, Study Finds - The New York Times https://www.nytimes.com/2017/03/17/health/cholesterol-drugs-repatha-amgen-pcsk9-inhibitors.html?emc=edit_ta_20170317&nl=top-stories&nlid=47129861&ref=cta ","","","","842747911071064068","https://twitter.com/DashDeCosta/status/842747911071064068"
"brussell53","2017-03-17 00:03","0","0","Samantha Bee's group keeping running tab on wall budget! SMH pic.twitter.com/68vhB4OHR5","","","","842526659295297536","https://twitter.com/brussell53/status/842526659295297536"
"rob_blue","2017-03-16 01:37","0","1","I would too. Ive been five foot inside of it once. Really liked New Mexico though. Need more AZ time.","","","","842187927622942720","https://twitter.com/rob_blue/status/842187927622942720"
"i__pooteD","2017-03-15 20:48","0","0","People be randomly coming up to me asking the weirdest shit. Do I really still look like a drug dealer?","","","","842115242247237632","https://twitter.com/i__pooteD/status/842115242247237632"
"BorroGlass","2017-03-15 15:49","0","0","""Bloodshot"" - Pomegranate over Star White 1lb 8.6 ounces Outer D. 68mm Inner D. 46mm Wall https://www.instagram.com/p/BRqhW3iD73u/","","","","842040081896595456","https://twitter.com/BorroGlass/status/842040081896595456"
"LstMbrs","2017-03-14 19:44","1","1","#happy314 From your favorite gang @St. Louis https://www.instagram.com/p/BRoXZ5CjqGa/","","@St","#happy314","841736733146378243","https://twitter.com/LstMbrs/status/841736733146378243"
"Bandz_Margera","2017-03-13 02:25","3","0","P-Rocc Live in Concert March 23rd at Cicero's in The Delmar Loop ! Come Jam with The Gang ! @ https://www.instagram.com/p/BRj7yKjgb_X/","","@","","841113030381428741","https://twitter.com/Bandz_Margera/status/841113030381428741"
"BreakoutFitSTL","2017-03-12 22:16","0","0","Had a great time with this crew at the Creve Coeur Lake 7k today! Great job gang! @Creve Coeur https://www.instagram.com/p/BRjfOnBgLy8/","","@Creve","","841050244787912704","https://twitter.com/BreakoutFitSTL/status/841050244787912704"
"zacharyjbabcock","2017-03-12 18:01","0","0","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","840986051476934657","https://twitter.com/zacharyjbabcock/status/840986051476934657"
"AyoMissDarkSkin","2017-03-12 09:51","0","0","My fat ass walking in the dark eating chips and walked into a wall","","","","840862785160515584","https://twitter.com/AyoMissDarkSkin/status/840862785160515584"
"mariecarnes","2017-03-12 04:52","0","2","Old Stone Wall pic.twitter.com/CWVSaRfQJp","","","","840787551225036800","https://twitter.com/mariecarnes/status/840787551225036800"
"edtechmarcus","2017-03-11 23:32","0","2","Drinking a Smooth Criminal by @PeoplesBrew at @nineirishbros  http://untp.beer/s/c427068840","","@PeoplesBrew @nineirishbros","","840707123738771457","https://twitter.com/edtechmarcus/status/840707123738771457"
"mrkick316","2017-03-11 20:51","1","1","Some kind of way your ghost from the past seem to follow you the Bible calls drug use sorcery. https://www.instagram.com/p/BRgwsLIBnFO/","","","","840666422019678209","https://twitter.com/mrkick316/status/840666422019678209"
"zacharyjbabcock","2017-03-11 19:01","0","0","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","840638781002809344","https://twitter.com/zacharyjbabcock/status/840638781002809344"
"Xtineala","2017-03-11 18:34","0","0","As foretold by both the ancient prophecy, and this primitive wall painting, the return of the https://www.instagram.com/p/BRghEE5ABEu/","","","","840632060570157057","https://twitter.com/Xtineala/status/840632060570157057"
"TelSecure","2017-03-11 18:25","0","0","Need your TV wall mounted today? Call SecureTel LLC (636)327-3003 or stop by our showroom: 111 https://www.instagram.com/p/BRgf-nbAd1f/","","","","840629670517309440","https://twitter.com/TelSecure/status/840629670517309440"
"chetpiotrowski","2017-03-11 02:16","0","1","A sign celebrating the St. Anthony Class 1A semifinal win hangs on the wall during a community https://www.instagram.com/p/BRexKf_BgvX/","","","","840385988492906496","https://twitter.com/chetpiotrowski/status/840385988492906496"
"zacharyjbabcock","2017-03-10 19:01","0","1","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","840276511043276802","https://twitter.com/zacharyjbabcock/status/840276511043276802"
"DashDeCosta","2017-03-09 22:25","0","0","This company is making millions from Americas broken immigration system - The Washington Post https://www.washingtonpost.com/local/this-company-is-making-millions-from-americas-broken-immigration-system/2017/03/08/43abce9e-f881-11e6-be05-1a3817ac21a5_story.html?utm_term=.0439f3626fe5&wpisrc=nl_evening&wpmm=1 ","","","","839965337529511937","https://twitter.com/DashDeCosta/status/839965337529511937"
"autoburroughs","2017-03-09 19:36","0","0","In Mexico the gimmick is to find a local junky with a government script whereby they are allowed a certain quantity every month.","","","","839922748583313408","https://twitter.com/autoburroughs/status/839922748583313408"
"zacharyjbabcock","2017-03-09 19:01","0","0","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","839914116215095299","https://twitter.com/zacharyjbabcock/status/839914116215095299"
"KenMoire","2017-03-09 18:20","0","0","Somebody is getting drug tested. @Quest Diagnostics https://www.instagram.com/p/BRbV05LALv24WV1UHMf-6Ktfc690whsz2f_kBA0/ ","","@Quest","","839903669625700356","https://twitter.com/KenMoire/status/839903669625700356"
"censoredtroll","2017-03-09 00:17","1","1","@loafystopit @nana_gang_ #youngmucho @Art Hill, Forest Park https://www.instagram.com/p/BRZZ2fXjFW_/","","@loafystopit @nana_gang_ @Art","#youngmucho","839631065539100673","https://twitter.com/censoredtroll/status/839631065539100673"
"censoredtroll","2017-03-09 00:15","1","1","@loafystopit @nana_gang_ Lol should I tag @grantcardone for his video shout out @Art Hill, https://www.instagram.com/p/BRZZog2jY_E/","","@loafystopit @nana_gang_ @grantcardone @Art","","839630626835824641","https://twitter.com/censoredtroll/status/839630626835824641"
"censoredtroll","2017-03-09 00:10","1","1","@nana_gang_ @loafystopit @Art Hill, Forest Park https://www.instagram.com/p/BRZZHZTDZqd/","","@nana_gang_ @loafystopit @Art","","839629454469173248","https://twitter.com/censoredtroll/status/839629454469173248"
"plsleet","2017-03-08 20:36","0","0","#graffitiart #stlouis @Graffiti Wall https://www.instagram.com/p/BRZApJFBSmG/","","@Graffiti","#graffitiart #stlouis","839575608807976961","https://twitter.com/plsleet/status/839575608807976961"
"censoredtroll","2017-03-08 20:00","1","1","@loafystopit @nana_gang_ @Art Hill, Forest Park https://www.instagram.com/p/BRY8iAWjhVv/","","@loafystopit @nana_gang_ @Art","","839566590924492803","https://twitter.com/censoredtroll/status/839566590924492803"
"zacharyjbabcock","2017-03-08 19:01","0","0","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","839551743671304193","https://twitter.com/zacharyjbabcock/status/839551743671304193"
"AlexJohnmeyer","2017-03-08 06:46","0","0","Thank you to everyone who came out to support @artscopestl at Wall Ball 2017! #stlouisartist https://www.instagram.com/p/BRXhntrA3EK/","","@artscopestl","#stlouisartist","839366644174630912","https://twitter.com/AlexJohnmeyer/status/839366644174630912"
"Fans4Sixxam","2017-03-08 01:57","0","5","I love these group shots of the whole gang! regrann from @nyr1023 - @djashba @ambervanbee https://www.instagram.com/p/BRXAhdzDOlv/","","@nyr1023 @djashba @ambervanbee","","839293865358147584","https://twitter.com/Fans4Sixxam/status/839293865358147584"
"ChristinaFigRD","2017-03-08 00:41","0","0","I think my wall calendar was giving me a sign (literally). After time away from the gym for https://www.instagram.com/p/BRW31zUhUM8/","","","","839274780217876480","https://twitter.com/ChristinaFigRD/status/839274780217876480"
"zacharyjbabcock","2017-03-07 19:01","0","0","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","839189313447473152","https://twitter.com/zacharyjbabcock/status/839189313447473152"
"DIVERSIFYdsgns","2017-03-07 05:37","0","0","At #peoria #shoppingmall #installing a 58ft wall #vinyl we #printed for round1usa https://www.instagram.com/p/BRU05wUhKGh/","","","#peoria #shoppingmall #installing #vinyl #printed","838986837699878912","https://twitter.com/DIVERSIFYdsgns/status/838986837699878912"
"uxb2001","2017-03-06 22:43","0","0","Gilhuly glass on lobby wall @Holiday Inn & Suites East Peoria Illinois https://www.instagram.com/p/BRUFi-Bjl2C/","","@Holiday","","838882697154031616","https://twitter.com/uxb2001/status/838882697154031616"
"dwward","2017-03-06 22:36","0","0","Sure but @realDonaldTrump concern is not the past; he's worried about criminal prosecutions and impeachment. We'll see https://twitter.com/redsteeze/status/838796853894385664 ","","@realDonaldTrump","","838881108393668608","https://twitter.com/dwward/status/838881108393668608"
"CritesOne","2017-03-06 20:28","0","1","Trying to reach the wall. #HSW @Crossfit Adversis https://www.instagram.com/p/BRT2K0fBjHj3x96wBSfe14JT8snn0cOorGz7jk0/ ","","@Crossfit","#HSW","838848884117889024","https://twitter.com/CritesOne/status/838848884117889024"
"zacharyjbabcock","2017-03-06 19:01","0","2","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","838826935996272641","https://twitter.com/zacharyjbabcock/status/838826935996272641"
"JoeyDaClown","2017-03-06 15:51","0","0","Checkin' out Donald Trump's punk ass wall! #donaldtrump #trumpswall #fuckdonaldtrump https://www.instagram.com/p/BRTWaoagaC8/","","","#donaldtrump #trumpswall #fuckdonaldtrump","838779058854985728","https://twitter.com/JoeyDaClown/status/838779058854985728"
"zacharyjbabcock","2017-03-05 21:01","0","0","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","838494641985040384","https://twitter.com/zacharyjbabcock/status/838494641985040384"
"dwward","2017-03-05 20:40","1","1","With a new injunction to follow since it is still a violation of the Immigration & Naturalization Act to discriminate on national origin. https://twitter.com/brianklaas/status/838459517964795905 ","","","","838489514339348485","https://twitter.com/dwward/status/838489514339348485"
"javabachelor","2017-03-05 03:11","0","0","Me and the gang at the Bayern Stube! Love me some German food! And love me some Gibson City! https://www.instagram.com/p/BRPaooOANts/","","","","838225384944582656","https://twitter.com/javabachelor/status/838225384944582656"
"FellerSheep","2017-03-05 02:57","0","1","Last night we helped this Border Leicester out and pulled her lambs. Notice the ewe behind her https://www.instagram.com/p/BRPZACMgNpz/","","","","838221788593127424","https://twitter.com/FellerSheep/status/838221788593127424"
"LootRockGang","2017-03-05 02:22","0","0","Two National resonators spy each other across the stage... Loot Rock Gang and John Till at Fat https://www.instagram.com/p/BRPVGkcjYcp/","","","","838213218409541632","https://twitter.com/LootRockGang/status/838213218409541632"
"kississippiPHL","2017-03-05 01:25","0","0","almost crashed into a wall in the parking lot of a gyro restaurant yesterday because our brake https://www.instagram.com/p/BRPOd_nAV7f/","","","","838198629273899008","https://twitter.com/kississippiPHL/status/838198629273899008"
"AlexJohnmeyer","2017-03-05 00:33","0","1","Wall Ball!!!! @Majorette https://www.instagram.com/p/BRPIjO1gwBJ/","","@Majorette","","838185619461386240","https://twitter.com/AlexJohnmeyer/status/838185619461386240"
"erinshelby5","2017-03-04 21:31","0","0","free & wild @Graffiti Wall https://www.instagram.com/p/BROzvmVj2d4xUcQ-wLQ9KZ627Iw0hIDGNWZ7j00/ ","","@Graffiti","","838139866345050117","https://twitter.com/erinshelby5/status/838139866345050117"
"zacharyjbabcock","2017-03-04 21:00","0","1","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","838132186503122947","https://twitter.com/zacharyjbabcock/status/838132186503122947"
"DarinSlyman","2017-03-04 18:54","0","0","Bringing the Mexico to STL. #dsly #lifestyle #newmedia #stl @Demun Oyster Bar https://www.instagram.com/p/BROh0QPlNIi/","","@Demun","#dsly #lifestyle #newmedia #stl","838100448276021248","https://twitter.com/DarinSlyman/status/838100448276021248"
"Vedransaldo","2017-03-04 13:49","0","0","Woke up and saw these shadows of plants in my living room on the wall and it just looked https://www.instagram.com/p/BRN-3p2hCrk/","","","","838023592126234624","https://twitter.com/Vedransaldo/status/838023592126234624"
"ColePratt_","2017-03-04 04:26","0","4","Gang @Monticello Middle School https://www.instagram.com/p/BRM-c-eg3gK/","","@Monticello","","837881945593892869","https://twitter.com/ColePratt_/status/837881945593892869"
"paulwandtke","2017-03-04 02:57","0","2","Playing a show tonite at @castletheatre and whoa! Ray from the Doors signed the wall!!! I need https://www.instagram.com/p/BRM0OlZFGpD/","","@castletheatre","","837859462702641152","https://twitter.com/paulwandtke/status/837859462702641152"
"afieldsphoto","2017-03-04 02:30","0","0","The gang (@Buffalo Wild Wings - @bwwings in Vincennes, IN) https://www.swarmapp.com/c/28kllWbZSFf","","@Buffalo @bwwings","","837852805989806082","https://twitter.com/afieldsphoto/status/837852805989806082"
"Mari_eWatson","2017-03-04 01:45","0","1","Thank You, Center Creative Arts (COCA) Recently I was inducted on COCA's Alumni Wall. https://www.instagram.com/p/BRMsArADPU-/","","","","837841384279269376","https://twitter.com/Mari_eWatson/status/837841384279269376"
"Bobby_Brown__","2017-03-04 01:07","0","0","Fresh trade alert gang, 2014 Mercedes ML350, 30k miles price is in https://www.instagram.com/p/BRMnm-MFKhUVaaLqNoyP7ln3oyTsED_BHU7mJc0/ ","","","","837831709550837761","https://twitter.com/Bobby_Brown__/status/837831709550837761"
"TelSecure","2017-03-04 00:25","0","0","Need your TV wall mounted today? Call SecureTel LLC (636)327-3003. Or stop by our showroom: 111 https://www.instagram.com/p/BRMi3a5AQRa/","","","","837821271790452738","https://twitter.com/TelSecure/status/837821271790452738"
"sheldonstl","2017-03-03 23:42","1","1","Washington Park Cemetery memory wall. #firstfridaysgc @Sheldon Concert Hall and Art Galleries https://www.instagram.com/p/BRMd7r-j0G4/","","@Sheldon","#firstfridaysgc","837810424326270976","https://twitter.com/sheldonstl/status/837810424326270976"
"zacharyjbabcock","2017-03-03 21:01","0","1","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","837769936659415040","https://twitter.com/zacharyjbabcock/status/837769936659415040"
"Bandz_Margera","2017-03-03 19:39","0","0","Of Course I'm Going on First .... But Come Jam with Me & The Gang Tomorrow Evening at The https://www.instagram.com/p/BRMCHh6gG8M/","","","","837749257117581312","https://twitter.com/Bandz_Margera/status/837749257117581312"
"MakeJorgan","2017-03-03 16:29","0","0","I have to give a huge shout out to Heather Leveque for creating this awesome wall art for the https://www.instagram.com/p/BRLsYBGhGTM/","","","","837701452462108673","https://twitter.com/MakeJorgan/status/837701452462108673"
"jsimmo21","2017-03-03 15:13","0","0","Tsunami of sewage spills at Mexican border deliberate, says California mayor http://www.foxnews.com/politics/2017/03/03/tsunami-sewage-spills-at-mexican-border-deliberate-says-california-mayor.html  via the @FoxNews Android app","","@FoxNews","","837682249076203520","https://twitter.com/jsimmo21/status/837682249076203520"
"Bobby_Brown__","2017-03-03 14:28","0","0","Fresh trade alert gang!!! 2016 Lexus RX350, 16k miles..only $42,800 https://www.instagram.com/p/BRLekMOF0mbYLKzdtpOK9xazchw8HAqjBToY0Y0/ ","","","","837671083813789696","https://twitter.com/Bobby_Brown__/status/837671083813789696"
"daniel_bugz","2017-03-03 01:13","0","0","Paint Louis @Graffiti Wall https://www.instagram.com/p/BRKDheHhJwP/","","@Graffiti","","837470879726514176","https://twitter.com/daniel_bugz/status/837470879726514176"
"zacharyjbabcock","2017-03-02 21:01","0","1","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","837407635565608960","https://twitter.com/zacharyjbabcock/status/837407635565608960"
"LaMarr_22","2017-03-02 04:58","1","2","BENTLEY GANG #BentleyRecords #TwentyTwo #TAC #supportlocalmusic #AlmightyJ #madmax @St. Louis https://www.instagram.com/p/BRH4dowlw1q/","","@St","#BentleyRecords #TwentyTwo #TAC #supportlocalmusic #AlmightyJ #madmax","837165094018646016","https://twitter.com/LaMarr_22/status/837165094018646016"
"justmikeplease","2017-03-02 03:07","1","0","Is @ConanOBrien going for highest hair of the week tonight or does the air in Mexico effect it's height?","","@ConanOBrien","","837137232410591232","https://twitter.com/justmikeplease/status/837137232410591232"
"zacharyjbabcock","2017-03-01 21:01","0","0","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","837045194092605442","https://twitter.com/zacharyjbabcock/status/837045194092605442"
"spotternetwork","2017-03-01 09:10","0","0","Spotr 4 miles ESE of WHEELER, IL @09:08 UTC Not Rotating Wall Cloud>-Delayed report, possible duplicate, I think there was error. %0A%0AW","","@09","","836866131931594752","https://twitter.com/spotternetwork/status/836866131931594752"
"spotternetwork","2017-03-01 08:50","0","0","Spotr 3 miles WNW of NEWTON, IL @08:48 UTC Not Rotating Wall Cloud>-Can't tell if rotating. Using very slow shutter speed photos. It look","","@08","","836861079972167680","https://twitter.com/spotternetwork/status/836861079972167680"
"shinobifitness","2017-03-01 06:36","0","0","After 5 months, Jeff beat that wall! #ShinobiFitness, #futureninjawarrior, https://www.instagram.com/p/BRFe7AtjvuJ/","","","#ShinobiFitness #futureninjawarrior","836827437895909376","https://twitter.com/shinobifitness/status/836827437895909376"
"zacharyjbabcock","2017-02-28 21:01","1","1","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","836682839534014464","https://twitter.com/zacharyjbabcock/status/836682839534014464"
"imabrick_WALL","2017-02-27 21:58","0","3","Can't wait to be on the court with these freaks again @ https://www.instagram.com/p/BRB-4VcF0klfOajscSvjUf-u8ma1JfHznUdakc0/ ","","@","","836334802441764864","https://twitter.com/imabrick_WALL/status/836334802441764864"
"zacharyjbabcock","2017-02-27 21:01","0","0","I went from drug addiction & spending 5 years in #prison to #familyman and #entrepreneur. 5 steps to #success https://www.amazon.com/gp/aw/d/0692795251/ref=mp_s_a_1_1?ie=UTF8&qid=1476975610&sr=8-1&pi=SY200_QL40&keywords=prison+to+promised+land&dpPl=1&dpID=51p-olR6NxL&ref=plSrch ","","","#prison #familyman #entrepreneur #success","836320352666005505","https://twitter.com/zacharyjbabcock/status/836320352666005505"
"Kruse_Missile","2017-02-26 23:58","0","0","Pictured here the troublemakers gang by the name of ""The Three Amigos"". I will leave it up to https://www.instagram.com/p/BQ_nwlRFxQb/","","","","836002450448482305","https://twitter.com/Kruse_Missile/status/836002450448482305"
"heyyitsjp","2017-02-26 16:30","0","1","You know you're a criminal justice when you are way too excited https://www.instagram.com/p/BQ-0iJlBjRVpIFV-NVHKbSLxxgaXO2ZWCEYjys0/ ","","","","835889800733315072","https://twitter.com/heyyitsjp/status/835889800733315072"
