"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink"
"WheelsandDeals","2017-04-18 11:49","4","5","Our Huggable ways received a mention in the Wall Street Journal yesterday. Hugging and caring is catching on. Hugs Jim pic.twitter.com/CQ4QW585W0","","","","854300957366259712","https://twitter.com/WheelsandDeals/status/854300957366259712"
"PhoenixCP","2017-04-18 04:32","0","0","Some areas of the border have seen declines of up to 70 percent in the last two months, John Kelly said. http://azc.cc/2onX6FD","","","","854190783448072192","https://twitter.com/PhoenixCP/status/854190783448072192"
"Galloway757","2017-04-17 20:05","0","1","Stephanie going straight up the wall! #explorearizona #phoenix #arizona #camelback #happy #fun https://www.instagram.com/p/BS_84qqAfp0/","","","#explorearizona #phoenix #arizona #camelback #happy #fun","854063303685017600","https://twitter.com/Galloway757/status/854063303685017600"
"PhoenixCP","2017-04-17 19:28","0","0","Drug-sniffing lizard joins Avondale Police Department abc15 http://toplocalnow.com/us/phoenix/at/noon ","","","","854054024969990144","https://twitter.com/PhoenixCP/status/854054024969990144"
"Onestaralone","2017-04-17 18:24","0","1","#daytripper #topock #topock66 #coloradoriver #beautifulscenery #river @California Arizona Border https://www.instagram.com/p/BS_xTVFlx9d/","","@California","#daytripper #topock #topock66 #coloradoriver #beautifulscenery #river","854037834591817728","https://twitter.com/Onestaralone/status/854037834591817728"
"cmkkuse","2017-04-17 17:23","0","1","Family Departure Song. Bye Arizona! New Mexico and Oklahoma here we come!! #roadtrip2017 https://www.instagram.com/p/BS_qXc8AbNM/","","","#roadtrip2017","854022585058828288","https://twitter.com/cmkkuse/status/854022585058828288"
"NotableBirdsNM","2017-04-17 14:07","0","0","1 Brown Thrasher (Toxostoma rufum) - US-New Mexico-Silver City-1018 West Luck Street - 32.785x-108.286 - 2017-04-16 16:22","","","","853973309570121733","https://twitter.com/NotableBirdsNM/status/853973309570121733"
"jamiekilpela","2017-04-17 07:36","0","0","I want this on my wall! #phoenix #streetart #rooseveltrow #abstract #thecolors @Roosevelt Row https://www.instagram.com/p/BS-nM5zgRg5/","","@Roosevelt","#phoenix #streetart #rooseveltrow #abstract #thecolors","853874880357564416","https://twitter.com/jamiekilpela/status/853874880357564416"
"dvscarter","2017-04-17 04:00","0","0","Yooo happy Easter every one this what I'm doin @Silver City, New Mexico https://www.instagram.com/p/BS-OfpAhYjD/","","@Silver","","853820550770114560","https://twitter.com/dvscarter/status/853820550770114560"
"Fones_1015","2017-04-16 22:50","1","1","Played the stacking game with Spock #sleepycat #lazy @Silver City, New Mexico https://www.instagram.com/p/BS9rANPgj8A/","","@Silver","#sleepycat #lazy","853742501416579077","https://twitter.com/Fones_1015/status/853742501416579077"
"evanhuffman","2017-04-16 22:25","0","1","Merry Easter y'all #openeyes @Silver City, New Mexico https://www.instagram.com/p/BS9oIR4F-lx/","","@Silver","#openeyes","853736197679710209","https://twitter.com/evanhuffman/status/853736197679710209"
"Rachel_Sklar","2017-04-16 21:22","0","1","#laughlin left with all my money +7 bucks up @Arizona-Nevada Border. Laughlin https://www.instagram.com/p/BS9g7b9DHBa/","","@Arizona","#laughlin","853720351217524736","https://twitter.com/Rachel_Sklar/status/853720351217524736"
"RainBirdJobs","2017-04-16 20:35","0","1","Hop to it- your dream job is waiting. http://www.rainbirdjobs.com Apply today #diversity #sales #engineering, #marketing #AZ #CA #Mexico #HRpic.twitter.com/qAcVz69Xmk","","","#diversity #sales #engineering #marketing #AZ #CA #Mexico #HRpic","853708348545478656","https://twitter.com/RainBirdJobs/status/853708348545478656"
"MicaelJacobs","2017-04-16 17:39","0","0","Two of the gang #studs #easter #boys @White Tank Southern Baptist Church https://www.instagram.com/p/BS9Ha2Ij9Ye/","","@White","#studs #easter #boys","853664255626932224","https://twitter.com/MicaelJacobs/status/853664255626932224"
"dvscarter","2017-04-16 17:22","0","0","I hit 1700 wins last night letsss goooo baby ha ha @Silver City, New Mexico https://www.instagram.com/p/BS9FZEmBWRm/","","@Silver","","853659794682503168","https://twitter.com/dvscarter/status/853659794682503168"
"PhoenixCP","2017-04-16 16:49","0","0","Montini: Want to be a brick in the border wall? http://toplocalnow.com/us/phoenix/at/9","","","","853651465730007040","https://twitter.com/PhoenixCP/status/853651465730007040"
"PhoenixCP","2017-04-16 13:39","0","0","AP: Ex-governor of Mexico's Veracruz, detained in Guatemala on money laundering, organized crime charges. http://toplocalnow.com/us/phoenix/at/6","","","","853603770843881472","https://twitter.com/PhoenixCP/status/853603770843881472"
"jakeblaisbmxx","2017-04-16 04:11","0","1","jib from today finesse_krew #bmx #ridaz #lovebmx #ugly #thecomeupbmx #strangerco #gua #gang / https://www.instagram.com/p/BS7q55ZBTiG/","","","#bmx #ridaz #lovebmx #ugly #thecomeupbmx #strangerco #gua #gang","853460813180420096","https://twitter.com/jakeblaisbmxx/status/853460813180420096"
"ryandavidwinkle","2017-04-16 03:53","0","0","I could not wait for this exhibit to open. I have traveled to Distrito Federal, Mexico to visit https://www.instagram.com/p/BS7o3OTFL-Y/","","","","853456335547101186","https://twitter.com/ryandavidwinkle/status/853456335547101186"
"rmarshall112","2017-04-16 00:15","0","0","I'm at Pollack Tempe Cinema for The Great Wall in Tempe, AZ https://www.swarmapp.com/c/hLlAPvI9JyW","","","","853401465645408256","https://twitter.com/rmarshall112/status/853401465645408256"
"bkboreyko","2017-04-15 23:53","0","1","Happy Easter from the gang! #impactchurch #eggciting #wheresthecandy @Impact Church https://www.instagram.com/p/BS7Na6bhev1/","","@Impact","#impactchurch #eggciting #wheresthecandy","853395975427076096","https://twitter.com/bkboreyko/status/853395975427076096"
"Rachel_Sklar","2017-04-15 23:12","0","1","#staycation #California @Arizona-Nevada Border. Laughlin https://www.instagram.com/p/BS7Itk_DtuL/","","@Arizona","#staycation #California","853385620613468160","https://twitter.com/Rachel_Sklar/status/853385620613468160"
"JesseBroadcast","2017-04-15 21:56","0","0","No, Mariah. We are not there yet. @California Arizona Border https://www.instagram.com/p/BS6_8lhDCs2zLBu8Oqe_50FZreEcvsWdhF_SW80/ ","","@California","","853366345802670080","https://twitter.com/JesseBroadcast/status/853366345802670080"
"KobyLementino","2017-04-15 21:49","0","5","Today's climb up Dowa Yalanne was great. @Zuni Pueblo, New Mexico https://www.instagram.com/p/BS6_NzIhAB7/","","@Zuni","","853364742160736256","https://twitter.com/KobyLementino/status/853364742160736256"
"Waldo_Corrales","2017-04-15 21:07","0","0","Easter shopping (@Fry's Food & Drug - @frysfoodstores in Scottsdale, AZ) https://www.swarmapp.com/c/bd6ZyT9NRQb pic.twitter.com/7Y6UyqUrJg","","@Fry @frysfoodstores","","853354009796718593","https://twitter.com/Waldo_Corrales/status/853354009796718593"
"dvscarter","2017-04-15 20:04","0","0","Loving the double xp boys ha ha I'm mp 14 now @Silver City, New Mexico https://www.instagram.com/p/BS6zIWehcG-/","","@Silver","","853338159664447488","https://twitter.com/dvscarter/status/853338159664447488"
"cmtequila","2017-04-15 20:01","0","0","Casa Mxico Special invite from @mariolopezextra to Join us and sample the finest #Tequila from https://www.instagram.com/p/BS6y2Crj7e6/","","@mariolopezextra","#Tequila","853337581458784256","https://twitter.com/cmtequila/status/853337581458784256"
"DBStudiosMedia","2017-04-15 14:52","0","0","Hello Arizona. #travel #crosscountrydrive @Arizona State Border https://www.instagram.com/p/BS6Pa4ohVfH8fFMygMtne7KT9SPyqu-CxXoHQ40/ ","","@Arizona","#travel #crosscountrydrive","853259636564140032","https://twitter.com/DBStudiosMedia/status/853259636564140032"
"Fones_1015","2017-04-15 02:08","0","1","britbailey1_ what a doofus #snapchat #victoriassecret #whataderp @Silver City, New Mexico https://www.instagram.com/p/BS44BlqgZ4e/","","@Silver","#snapchat #victoriassecret #whataderp","853067446026211329","https://twitter.com/Fones_1015/status/853067446026211329"
"Fones_1015","2017-04-15 01:40","0","1","britbailey1_ is drinking my Sonic drink!!! #howrude #sonicdrivein @Silver City, New Mexico https://www.instagram.com/p/BS4025cAy9V/","","@Silver","#howrude #sonicdrivein","853060485339590659","https://twitter.com/Fones_1015/status/853060485339590659"
"Sonnyche1","2017-04-15 00:53","0","1","Ben Jealous speaking in Corporatization of our Criminal Justice https://www.instagram.com/p/BS4vazgluluxb2mQrWCTucq1PnO0VYGLHJwzlI0/ ","","","","853048528180039680","https://twitter.com/Sonnyche1/status/853048528180039680"
"melbyisfetch","2017-04-14 22:31","0","0"," 17:5 same color t-shirt  #mexico @Arizona Western College https://www.instagram.com/p/BS4fJjTBNrJI3_5rFV8-o6c2ZgquyZilKVOoqE0/ ","","@Arizona","#mexico","853012751916060672","https://twitter.com/melbyisfetch/status/853012751916060672"
"DeborahAThorne","2017-04-14 20:34","0","0","Just left California... @California Arizona Border https://www.instagram.com/p/BS4Ry0YjtspkhBwaGAdTOemJkhfYx3d9JYoI600/ ","","@California","","852983384351678464","https://twitter.com/DeborahAThorne/status/852983384351678464"
"r00mwitham00se","2017-04-14 17:13","0","0","Last state! Almost at the finish line #roadtrip #arizona #newmexico @New Mexico & Arizona State https://www.instagram.com/p/BS36yKNjia7/","","@New","#roadtrip #arizona #newmexico","852932785316737025","https://twitter.com/r00mwitham00se/status/852932785316737025"
"dvscarter","2017-04-14 14:41","0","0","Just posted a photo @Silver City, New Mexico https://www.instagram.com/p/BS3pYpnhFJi/","","@Silver","","852894521041891329","https://twitter.com/dvscarter/status/852894521041891329"
"PhoenixCP","2017-04-14 04:40","0","0","Now they're chanting ""no stupid wall!"" FlakeTownHall 12News http://toplocalnow.com/us/phoenix/at/19 ","","","","852743404316352514","https://twitter.com/PhoenixCP/status/852743404316352514"
"BrendanFWallace","2017-04-14 02:31","0","2","My Fifth Wall cofounder Brad Greiwe and I speaking at the @CBRE https://www.instagram.com/p/BS2V624lFYouE57ibkcyhlPGe7ESw23MvUTBW80/ ","","@CBRE","","852710991188176896","https://twitter.com/BrendanFWallace/status/852710991188176896"
"Guama10","2017-04-13 23:50","0","0","I'm at Mexico/USA International Border in Sonoyta https://www.swarmapp.com/c/8uKcWVYOPh1","","","","852670257512796160","https://twitter.com/Guama10/status/852670257512796160"
"f2d3b13fcff5406","2017-04-13 23:19","0","0","Spectacular view of The Continental Divide ~ l @Navajo Nation, Thoreau, New Mexico https://www.instagram.com/p/BS1_6VGg53H/","","@Navajo","","852662579025641472","https://twitter.com/f2d3b13fcff5406/status/852662579025641472"
"TortoiseNHound","2017-04-13 23:15","0","0","I'm way behind in my regularly scheduled posting of @bergiescoffee South of the Border and then https://www.instagram.com/p/BS1_aoXlJC2/","","@bergiescoffee","","852661497469841410","https://twitter.com/TortoiseNHound/status/852661497469841410"
"dvscarter","2017-04-13 22:36","0","0","Look how big this beer is compared to the bud light @Silver City, New Mexico https://www.instagram.com/p/BS16_EmB2W_/","","@Silver","","852651748116144128","https://twitter.com/dvscarter/status/852651748116144128"
"victorberretta","2017-04-13 22:16","0","0","#endofpipeusatour2017 @New Mexico & Arizona State Line https://www.instagram.com/p/BS14so6h5h2/","","@New","#endofpipeusatour2017","852646715790249984","https://twitter.com/victorberretta/status/852646715790249984"
"endofpipe","2017-04-13 22:13","0","0","Arizona, here we are! #endofpipeusatour2017 @New Mexico & Arizona State Line https://www.instagram.com/p/BS14U69BG4i/","","@New","#endofpipeusatour2017","852645904372776960","https://twitter.com/endofpipe/status/852645904372776960"
"dvscarter","2017-04-13 22:05","0","0","This is pepper ha ha @Silver City, New Mexico https://www.instagram.com/p/BS13alJBB0p/","","@Silver","","852643899797454848","https://twitter.com/dvscarter/status/852643899797454848"
"YousefH","2017-04-13 20:44","0","0","#TBT to NYE 2016. Every time we get the gang back together it's a https://www.instagram.com/p/BS1uK2AFg-sNXWIx-jdeJkl1XIjCW3Fi7AFK0A0/ ","","","#TBT","852623577321005056","https://twitter.com/YousefH/status/852623577321005056"
"dvscarter","2017-04-13 20:27","0","0","Yooooo this pic is fuckin amazing lmao @Silver City, New Mexico https://www.instagram.com/p/BS1sMsHhpHy/","","@Silver","","852619231795396608","https://twitter.com/dvscarter/status/852619231795396608"
"nicoleecochrane","2017-04-13 18:42","0","1","This wall gives me a headache @University of Arizona https://www.instagram.com/p/BS1gKnsFlye/","","@University","","852592783449784321","https://twitter.com/nicoleecochrane/status/852592783449784321"
"dvscarter","2017-04-13 17:40","0","0","What was the new update for guys ????? @Silver City, New Mexico https://www.instagram.com/p/BS1ZGXchO2f/","","@Silver","","852577233721999360","https://twitter.com/dvscarter/status/852577233721999360"
"cSebastianlv","2017-04-13 15:53","0","0","Thai Curry Shrimp Found this hole in a wall place that had so many great reviews. Food was https://www.instagram.com/p/BS1M5f0DEzy/","","","","852550401241088004","https://twitter.com/cSebastianlv/status/852550401241088004"
"Will_Maier","2017-04-12 19:54","0","0","Small socked foot at 36,000 ft. . . #travelswithlillian @New Mexico Arizona State Line https://www.instagram.com/p/BSzDnYDgMlB/","","@New","#travelswithlillian","852248513765412866","https://twitter.com/Will_Maier/status/852248513765412866"
"jodylo","2017-04-12 19:10","0","0","Daddy quail on wall keeping watchful eye. Momma and like 12 itty https://www.instagram.com/p/BSy-oYxgegFUNuBMKqRjJcLMua87f-gao6KC0Q0/ ","","","","852237550001545221","https://twitter.com/jodylo/status/852237550001545221"
"PhoenixCP","2017-04-12 19:04","0","0","Judge allows delay in Joe Arpaio's criminal trial http://toplocalnow.com/us/phoenix/at/11 ","","","","852236069055602688","https://twitter.com/PhoenixCP/status/852236069055602688"
"LeftofStr8","2017-04-12 14:39","0","1","#happywednesday This mornings scenic vista is courtesy of New Mexico, which means I am train  http://ln.is/www.instagram.com/p/tY3yz ","","","#happywednesday","852169296138653698","https://twitter.com/LeftofStr8/status/852169296138653698"
"iigorstepanov","2017-04-12 06:08","0","3","The end of a good day @Gallup, New Mexico https://www.instagram.com/p/BSxlKiJhUF6/","","@Gallup","","852040817115971584","https://twitter.com/iigorstepanov/status/852040817115971584"
"lemonassassin82","2017-04-12 03:20","0","0","This is Wall Dog. @Tucson, Arizona https://www.instagram.com/p/BSxR6v7g-PP/","","@Tucson","","851998489303285760","https://twitter.com/lemonassassin82/status/851998489303285760"
"TheOtherShowers","2017-04-12 02:40","0","1","Can you say ""Wall to wall"". @Livewire AZ https://www.instagram.com/p/BSxNXdoBgyK/","","@Livewire","","851988482360725505","https://twitter.com/TheOtherShowers/status/851988482360725505"
"DaDadoh","2017-04-11 23:09","0","0","I'm at Restaurant Mexico in Tempe, AZ https://www.swarmapp.com/c/jfsnpzu20Yk","","","","851935371264970752","https://twitter.com/DaDadoh/status/851935371264970752"
"PhoenixCP","2017-04-11 22:42","0","0","Sessions Outlines Border Enforcement Plan while in Arizona this morning http://toplocalnow.com/us/phoenix/at/15 ","","","","851928485014757376","https://twitter.com/PhoenixCP/status/851928485014757376"
"PhoenixCP","2017-04-11 20:58","0","1","U.S. Attorney General Jeff Sessions toured the Arizona border and announced stricter guidelines to prosecute http://toplocalnow.com/us/phoenix/at/11 ","","","","851902325425709057","https://twitter.com/PhoenixCP/status/851902325425709057"
"DaveRitchieAz","2017-04-11 20:51","0","0","#EzRepost cravingvapor with @ezrepostapp Thanks for the dope shot on the Great Wall of China https://www.instagram.com/p/BSwlVGoB9Lk/","","@ezrepostapp","#EzRepost","851900441629663232","https://twitter.com/DaveRitchieAz/status/851900441629663232"
"dvscarter","2017-04-11 20:30","0","0","My new kicks came into today hell ya I love them @Silver City, New Mexico https://www.instagram.com/p/BSwjAGVhqRK/","","@Silver","","851895320715739137","https://twitter.com/dvscarter/status/851895320715739137"
"K7RKL","2017-04-11 20:06","0","0","And it's still holding air @Truth or Consequences, New Mexico https://www.instagram.com/p/BSwgRHhAAU4/","","@Truth","","851889304544718856","https://twitter.com/K7RKL/status/851889304544718856"
"iigorstepanov","2017-04-11 19:30","0","1","Just posted a photo @Gallup, New Mexico https://www.instagram.com/p/BSwcI18Bvj9/","","@Gallup","","851880234882183169","https://twitter.com/iigorstepanov/status/851880234882183169"
"brookeanddawn","2017-04-11 17:03","0","0","New Mexico @Fort Craig Rest Area, New Mexico https://www.instagram.com/p/BSwLU-Zl8Ol/","","@Fort","","851843266303729664","https://twitter.com/brookeanddawn/status/851843266303729664"
"cmtequila","2017-04-11 15:33","0","0","It's going down with Casa Mxico Tequila this Thursday night! @elhefetacos presents Tikis and https://www.instagram.com/p/BSwBCDfjZLK/","","@elhefetacos","","851820632320999424","https://twitter.com/cmtequila/status/851820632320999424"
"BrandonCormier","2017-04-11 04:57","0","3","Chilling video of passenger being DRUG off @united flight due to overbooking...to accommodate a flight attendant. What the?! #FixThisUNITED","","@united","#FixThisUNITED","851660393097383936","https://twitter.com/BrandonCormier/status/851660393097383936"
"BrittanyApp","2017-04-11 04:23","0","0","We made it to Thoreau, New Mexico, in the south-eastern corner of Navajo Nation. I am here with https://www.instagram.com/p/BSu0TKnDIDT/","","","","851651881298530305","https://twitter.com/BrittanyApp/status/851651881298530305"
"DrunkGardener1","2017-04-11 02:09","0","0","Souvenirs and Mexican food in Gallup. @Gallup, New Mexico https://www.instagram.com/p/BSuk-M0g8Fg/","","@Gallup","","851618175439515648","https://twitter.com/DrunkGardener1/status/851618175439515648"
"QuippyTippy","2017-04-11 01:47","0","0","@TuckerCarlson there ARE ppl who need Oxycodone etc who r n actual pain...we aren't all drug addicts... #MyPainIsConstantAndSevere #Drugged","","@TuckerCarlson","#MyPainIsConstantAndSevere #Drugged","851612755375161344","https://twitter.com/QuippyTippy/status/851612755375161344"
"douggillard","2017-04-10 20:34","0","4","van listening @Arizona State Border https://www.instagram.com/p/BSt-qKbgs2H/","","@Arizona","","851533923884650497","https://twitter.com/douggillard/status/851533923884650497"
"Hvac_refer_guy","2017-04-10 11:40","1","1","These condensing units make this wall look better than the palm tree graphics do. #graphics https://www.instagram.com/p/BStBfBfAzkA/","","","#graphics","851399401511817216","https://twitter.com/Hvac_refer_guy/status/851399401511817216"
"BiancaShameless","2017-04-10 05:46","0","0","Blaming all my problems on Mercury being in retrograde... @California Arizona Border https://www.instagram.com/p/BSsY-SbAcdp/","","@California","","851310314977144832","https://twitter.com/BiancaShameless/status/851310314977144832"
"Robert_Ems1","2017-04-10 03:03","0","0","March 2017 Wall of the Flying Scorpions First time outdoor top rope @Mount Lemmon https://www.instagram.com/p/BSsGTlSjZW_/","","@Mount","","851269271128756225","https://twitter.com/Robert_Ems1/status/851269271128756225"
"ibbob524","2017-04-09 22:07","0","1","My new gear for our Mexico trip lol @Walmart Scottsdale - N Pima Rd https://www.instagram.com/p/BSrkebBFicSxU9ydGTSo6BEoXMt4X0DoYMgnB80/ ","","@Walmart","","851194881527644161","https://twitter.com/ibbob524/status/851194881527644161"
"polomex","2017-04-09 20:03","0","1","#RoadTrip Hello #NewMexico! (@Arizona/New Mexico State Line in Fort Defiance, NM w/ @uberpoppabear) https://www.swarmapp.com/c/6uq3ENvhm9T","","@Arizona @uberpoppabear","#RoadTrip #NewMexico","851163788384645120","https://twitter.com/polomex/status/851163788384645120"
"dannygrocks","2017-04-09 18:03","0","0","Can you? @Lordsburg, New Mexico Rest Area https://www.instagram.com/p/BSrImTdllrm/","","@Lordsburg","","851133578234691588","https://twitter.com/dannygrocks/status/851133578234691588"
"azgizmo","2017-04-09 15:54","0","0","Probably our favorite breakfast place here in Phoenix!!! (@Richardson's Cuisine of New Mexico in Phoenix, AZ) https://www.swarmapp.com/c/0sSRJGi5pbX","","@Richardson","","851101013914394625","https://twitter.com/azgizmo/status/851101013914394625"
"bubblezbabe","2017-04-09 15:52","0","0","My lips are dry!!!! Where's my lip gloss? Haha. @Gallup, New Mexico https://www.instagram.com/p/BSq5kX4jFW6LrBxNScPeCzUAiboXbvWKnCFibw0/ ","","@Gallup","","851100518558597121","https://twitter.com/bubblezbabe/status/851100518558597121"
"CarlstonRaven","2017-04-09 07:57","0","0","Got the gang back in one piece. No one tried to jump off the roof. (@Drury Inn - @druryhotels in Tempe, AZ) https://www.swarmapp.com/c/cEpqwTDuz2G","","@Drury @druryhotels","","850980948229402625","https://twitter.com/CarlstonRaven/status/850980948229402625"
"Phoenix_LAF","2017-04-09 04:27","0","0","#PhoenixLostFound Lost Dog Black & White Border Collie LEELA (Apache Junction): LEELA a Black And white Border http://phoenix.craigslist.org/evl/laf/6080479160.html ","","","#PhoenixLostFound","850928145507033090","https://twitter.com/Phoenix_LAF/status/850928145507033090"
"overapint1982","2017-04-09 03:18","0","0","The gang #butleroconnorwedding @La Paloma Country Club https://www.instagram.com/p/BSpjTdBlbz8/","","@La","#butleroconnorwedding","850910826529792002","https://twitter.com/overapint1982/status/850910826529792002"
"dvscarter","2017-04-09 02:48","0","0","Yoo just read it ha ha @Silver City, New Mexico https://www.instagram.com/p/BSpf391hcjm/","","@Silver","","850903281245110272","https://twitter.com/dvscarter/status/850903281245110272"
"House_of_S","2017-04-09 01:24","0","0","Edga Lovo rolling a lovocigars #Cuban Border for cigarwife she even #honeydipped it for her. If https://www.instagram.com/p/BSpWMawBG70/","","","#Cuban #honeydipped","850882099691245569","https://twitter.com/House_of_S/status/850882099691245569"
"case_az","2017-04-08 20:10","0","1","Mailing 15 Citizenship & DACA applications of our members! Awesome job Immigration & Worker https://www.instagram.com/p/BSoyVIRDynn/","","","","850803129436295168","https://twitter.com/case_az/status/850803129436295168"
"case_az","2017-04-08 20:05","0","0","Mailing 15 Citizenship & DACA applications of our members! Awesome job Immigration & Worker https://www.instagram.com/p/BSoxuu4jxdZ/","","","","850801810558398464","https://twitter.com/case_az/status/850801810558398464"
"PhoenixCP","2017-04-08 17:45","0","0","AP journalists' 16-day trip on US-Mexico border http://toplocalnow.com/us/phoenix/at/10 ","","","","850766455658303488","https://twitter.com/PhoenixCP/status/850766455658303488"
"polomex","2017-04-08 16:57","0","1","#RoadTrip Hello #Arizona (again)! We crossed over for some shopping yesterday. (@Nevada / Arizona Border) https://www.swarmapp.com/c/2KXSiB71MMh","","@Nevada","#RoadTrip #Arizona","850754439455617024","https://twitter.com/polomex/status/850754439455617024"
"dvscarter","2017-04-08 13:58","0","0","My eye is almost a 100% better @Silver City, New Mexico https://www.instagram.com/p/BSoHwE0B9fF/","","@Silver","","850709495680389120","https://twitter.com/dvscarter/status/850709495680389120"
"nishiporipori29","2017-04-08 08:08","0","0","I got #lalalandposter but no way to put it on the wall . . . #lalaland #ryangosling https://www.instagram.com/p/BSnfqKfgklY/","","","#lalalandposter #lalaland #ryangosling","850621334308757505","https://twitter.com/nishiporipori29/status/850621334308757505"
"mhomer49er","2017-04-08 06:35","0","0","Tried my hand @Kung Po Chicken/w Rice & Ginger-Soy Pan Thi Noodles. @Zuni Pueblo, New Mexico https://www.instagram.com/p/BSnVDx_FB7g/","","@Kung @Zuni","","850598026938908672","https://twitter.com/mhomer49er/status/850598026938908672"
"PhoenixCP","2017-04-08 04:01","0","0","AP journalists' 16-day trip on US-Mexico border http://toplocalnow.com/us/phoenix/at/20 ","","","","850559212048367616","https://twitter.com/PhoenixCP/status/850559212048367616"
"soccerchicxc","2017-04-08 02:47","0","0","Hanging with Ana, Erick, and Kerri!! Crossfit gang!! (@Cobra Arcade in Phoenix, AZ) https://www.swarmapp.com/c/hq6DBE2ROMo","","@Cobra","","850540624361250816","https://twitter.com/soccerchicxc/status/850540624361250816"
"doc__star","2017-04-08 02:11","0","1","When in Rome (Mexico, nope it's just Mesa) ... yes #ThisIsTheLife @Rita's Restaurant Cantina https://www.instagram.com/p/BSm2xsYgyI2/","","@Rita","#ThisIsTheLife","850531429507321856","https://twitter.com/doc__star/status/850531429507321856"
"carldenali","2017-04-07 20:44","0","0","Happy Friday have safe turn up enjoy your weekend from me and the Gang @ASU Gammage https://www.instagram.com/p/BSmRa9GBUw2/","","@ASU","","850449302698598400","https://twitter.com/carldenali/status/850449302698598400"
